Tree, 0.066, 2048, 2099, 0.10, 2048, 2099, 429, 430
SCC, 0.080, 2048, 4145, 1.00, 0 2048, 4145, 11, 635, 1270
Toroslu, 0.305, 2048, 4145, 1.00, 0 2048, 4145, 11, 635, 1270
Dijkstra, 4.472, 2048, 4145, 1.00, 0 2048, 4145, 11, 635, 1270
Tree, 0.324, 2048, 35809, 1.50, 0 2048, 35809, 11, 400, 8400
SCC, 0.158, 2048, 35809, 1.50, 0 2048, 35809, 11, 400, 8400
Toroslu, 0.757, 2048, 35809, 1.50, 0 2048, 35809, 11, 400, 8400
Dijkstra, 5.694, 2048, 35809, 1.50, 0 2048, 35809, 11, 400, 8400
Tree, 0.375, 2048, 39672, 1.50, 0 2048, 39672, 11, 689, 18774
SCC, 0.221, 2048, 39672, 1.50, 0 2048, 39672, 11, 689, 18774
Toroslu, 1.652, 2048, 39672, 1.50, 0 2048, 39672, 11, 689, 18774
Dijkstra, 5.865, 2048, 39672, 1.50, 0 2048, 39672, 11, 689, 18774
Tree, 0.284, 2048, 35862, 1.50, 0 2048, 35862, 11, 422, 9090
SCC, 0.147, 2048, 35862, 1.50, 0 2048, 35862, 11, 422, 9090
Toroslu, 0.816, 2048, 35862, 1.50, 0 2048, 35862, 11, 422, 9090
Dijkstra, 5.084, 2048, 35862, 1.50, 0 2048, 35862, 11, 422, 9090
Tree, 0.494, 2048, 407542, 1.90, 0 2048, 407542, 11, 649, 221076
SCC, 0.284, 2048, 407542, 1.90, 0 2048, 407542, 11, 649, 221076
Toroslu, 1.680, 2048, 407542, 1.90, 0 2048, 407542, 11, 649, 221076
Dijkstra, 9.961, 2048, 407542, 1.90, 0 2048, 407542, 11, 649, 221076
Tree, 0.369, 2048, 316298, 1.90, 0 2048, 316298, 11, 472, 120834
SCC, 0.229, 2048, 316298, 1.90, 0 2048, 316298, 11, 472, 120834
Toroslu, 0.963, 2048, 316298, 1.90, 0 2048, 316298, 11, 472, 120834
Dijkstra, 8.068, 2048, 316298, 1.90, 0 2048, 316298, 11, 472, 120834
Tree, 0.427, 2048, 385622, 1.90, 0 2048, 385622, 11, 507, 138391
SCC, 0.240, 2048, 385622, 1.90, 0 2048, 385622, 11, 507, 138391
Toroslu, 1.366, 2048, 385622, 1.90, 0 2048, 385622, 11, 507, 138391
Dijkstra, 9.185, 2048, 385622, 1.90, 0 2048, 385622, 11, 507, 138391
Tree, 0.384, 4096, 4171, 0.10, 0 4096, 4171, 12, 1484, 1486
SCC, 0.322, 4096, 4171, 0.10, 0 4096, 4171, 12, 1484, 1486
Toroslu, 0.370, 4096, 4171, 0.10, 0 4096, 4171, 12, 1484, 1486
Dijkstra, 5.072, 4096, 4171, 0.10, 0 4096, 4171, 12, 1484, 1486
Tree, 0.337, 4096, 4164, 0.10, 0 4096, 4164, 12, 1065, 1067
SCC, 0.219, 4096, 4164, 0.10, 0 4096, 4164, 12, 1065, 1067
Toroslu, 0.314, 4096, 4164, 0.10, 0 4096, 4164, 12, 1065, 1067
Dijkstra, 4.637, 4096, 4164, 0.10, 0 4096, 4164, 12, 1065, 1067
Tree, 0.322, 4096, 4156, 0.10, 0 4096, 4156, 12, 667, 668
SCC, 0.193, 4096, 4156, 0.10, 0 4096, 4156, 12, 667, 668
Toroslu, 0.282, 4096, 4156, 0.10, 0 4096, 4156, 12, 667, 668
Dijkstra, 4.546, 4096, 4156, 0.10, 0 4096, 4156, 12, 667, 668
Tree, 0.387, 4096, 4364, 0.50, 0 4096, 4364, 12, 1103, 1136
SCC, 0.273, 4096, 4364, 0.50, 0 4096, 4364, 12, 1103, 1136
Toroslu, 0.505, 4096, 4364, 0.50, 0 4096, 4364, 12, 1103, 1136
Dijkstra, 10.102, 4096, 4364, 0.50, 0 4096, 4364, 12, 1103, 1136
Tree, 0.326, 4096, 4338, 0.50, 0 4096, 4338, 12, 1488, 1526
SCC, 0.218, 4096, 4338, 0.50, 0 4096, 4338, 12, 1488, 1526
Toroslu, 0.371, 4096, 4338, 0.50, 0 4096, 4338, 12, 1488, 1526
Dijkstra, 6.390, 4096, 4338, 0.50, 0 4096, 4338, 12, 1488, 1526
Tree, 0.337, 4096, 4335, 0.50, 0 4096, 4335, 12, 681, 707
SCC, 0.177, 4096, 4335, 0.50, 0 4096, 4335, 12, 681, 707
Toroslu, 0.357, 4096, 4335, 0.50, 0 4096, 4335, 12, 681, 707
Dijkstra, 6.664, 4096, 4335, 0.50, 0 4096, 4335, 12, 681, 707
Tree, 0.683, 4096, 8234, 1.00, 0 4096, 8234, 12, 941, 1882
SCC, 0.297, 4096, 8234, 1.00, 0 4096, 8234, 12, 941, 1882
Toroslu, 1.961, 4096, 8234, 1.00, 0 4096, 8234, 12, 941, 1882
Dijkstra, 16.360, 4096, 8234, 1.00, 0 4096, 8234, 12, 941, 1882
Tree, 0.835, 4096, 8239, 1.00, 0 4096, 8239, 12, 1231, 2462
SCC, 0.363, 4096, 8239, 1.00, 0 4096, 8239, 12, 1231, 2462
Toroslu, 3.422, 4096, 8239, 1.00, 0 4096, 8239, 12, 1231, 2462
Dijkstra, 19.930, 4096, 8239, 1.00, 0 4096, 8239, 12, 1231, 2462
Tree, 0.838, 4096, 8257, 1.00, 0 4096, 8257, 12, 1492, 2984
SCC, 0.367, 4096, 8257, 1.00, 0 4096, 8257, 12, 1492, 2984
Toroslu, 5.006, 4096, 8257, 1.00, 0 4096, 8257, 12, 1492, 2984
Dijkstra, 20.304, 4096, 8257, 1.00, 0 4096, 8257, 12, 1492, 2984
Tree, 2.707, 4096, 98096, 1.50, 0 4096, 98096, 12, 790, 22994
SCC, 0.787, 4096, 98096, 1.50, 0 4096, 98096, 12, 790, 22994
Toroslu, 6.134, 4096, 98096, 1.50, 0 4096, 98096, 12, 790, 22994
Dijkstra, 27.178, 4096, 98096, 1.50, 0 4096, 98096, 12, 790, 22994
Tree, 2.816, 4096, 107468, 1.50, 0 4096, 107468, 12, 1216, 43619
SCC, 1.102, 4096, 107468, 1.50, 0 4096, 107468, 12, 1216, 43619
Toroslu, 11.008, 4096, 107468, 1.50, 0 4096, 107468, 12, 1216, 43619
Dijkstra, 26.977, 4096, 107468, 1.50, 0 4096, 107468, 12, 1216, 43619
Tree, 2.027, 4096, 89539, 1.50, 0 4096, 89539, 12, 657, 17497
SCC, 0.556, 4096, 89539, 1.50, 0 4096, 89539, 12, 657, 17497
Toroslu, 4.862, 4096, 89539, 1.50, 0 4096, 89539, 12, 657, 17497
Dijkstra, 21.285, 4096, 89539, 1.50, 0 4096, 89539, 12, 657, 17497
Tree, 3.352, 4096, 1496214, 1.90, 0 4096, 1496214, 12, 1347, 884016
SCC, 1.486, 4096, 1496214, 1.90, 0 4096, 1496214, 12, 1347, 884016
Toroslu, 13.335, 4096, 1496214, 1.90, 0 4096, 1496214, 12, 1347, 884016
Dijkstra, 47.553, 4096, 1496214, 1.90, 0 4096, 1496214, 12, 1347, 884016
Tree, 3.899, 4096, 1452036, 1.90, 0 4096, 1452036, 12, 1132, 635451
SCC, 1.486, 4096, 1452036, 1.90, 0 4096, 1452036, 12, 1132, 635451
Toroslu, 11.210, 4096, 1452036, 1.90, 0 4096, 1452036, 12, 1132, 635451
Dijkstra, 50.304, 4096, 1452036, 1.90, 0 4096, 1452036, 12, 1132, 635451
Tree, 2.444, 4096, 983234, 1.90, 0 4096, 983234, 12, 786, 317963
SCC, 0.756, 4096, 983234, 1.90, 0 4096, 983234, 12, 786, 317963
Toroslu, 4.556, 4096, 983234, 1.90, 0 4096, 983234, 12, 786, 317963
Dijkstra, 32.678, 4096, 983234, 1.90, 0 4096, 983234, 12, 786, 317963
Tree, 0.013, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
SCC, 0.012, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Toroslu, 0.015, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Dijkstra, 0.267, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Tree, 0.013, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
SCC, 0.012, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Toroslu, 0.016, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Dijkstra, 0.265, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Tree, 0.013, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
SCC, 0.013, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Toroslu, 0.015, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Dijkstra, 0.266, 1024, 1074, 0.10, 0 1024, 1074, 10, 293, 294
Tree, 0.013, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
SCC, 0.011, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
Toroslu, 0.015, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
Dijkstra, 0.346, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
Tree, 0.014, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
SCC, 0.011, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
Toroslu, 0.016, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
Dijkstra, 0.344, 1024, 1149, 0.50, 0 1024, 1149, 10, 297, 314
Tree, 0.014, 1024, 1149, 0.50, 0 1024, 1149, 10, 307, 324
SCC, 0.012, 1024, 1149, 0.50, 0 1024, 1149, 10, 307, 324
Toroslu, 0.018, 1024, 1149, 0.50, 0 1024, 1149, 10, 307, 324
Dijkstra, 0.443, 1024, 1149, 0.50, 0 1024, 1149, 10, 307, 324
Tree, 0.025, 1024, 2084, 1.00, 0 1024, 2084, 10, 307, 614
SCC, 0.014, 1024, 2084, 1.00, 0 1024, 2084, 10, 307, 614
Toroslu, 0.040, 1024, 2084, 1.00, 0 1024, 2084, 10, 307, 614
Dijkstra, 0.675, 1024, 2084, 1.00, 0 1024, 2084, 10, 307, 614
Tree, 0.030, 1024, 2103, 1.00, 0 1024, 2103, 10, 526, 1052
SCC, 0.025, 1024, 2103, 1.00, 0 1024, 2103, 10, 526, 1052
Toroslu, 0.114, 1024, 2103, 1.00, 0 1024, 2103, 10, 526, 1052
Dijkstra, 1.166, 1024, 2103, 1.00, 0 1024, 2103, 10, 526, 1052
Tree, 0.027, 1024, 2084, 1.00, 0 1024, 2084, 10, 304, 608
SCC, 0.018, 1024, 2084, 1.00, 0 1024, 2084, 10, 304, 608
Toroslu, 0.058, 1024, 2084, 1.00, 0 1024, 2084, 10, 304, 608
Dijkstra, 0.945, 1024, 2084, 1.00, 0 1024, 2084, 10, 304, 608
Tree, 0.061, 1024, 13968, 1.50, 0 1024, 13968, 10, 262, 4502
SCC, 0.041, 1024, 13968, 1.50, 0 1024, 13968, 10, 262, 4502
Toroslu, 0.152, 1024, 13968, 1.50, 0 1024, 13968, 10, 262, 4502
Dijkstra, 1.366, 1024, 13968, 1.50, 0 1024, 13968, 10, 262, 4502
Tree, 0.076, 1024, 14289, 1.50, 0 1024, 14289, 10, 312, 5823
SCC, 0.043, 1024, 14289, 1.50, 0 1024, 14289, 10, 312, 5823
Toroslu, 0.220, 1024, 14289, 1.50, 0 1024, 14289, 10, 312, 5823
Dijkstra, 1.346, 1024, 14289, 1.50, 0 1024, 14289, 10, 312, 5823
Tree, 0.078, 1024, 15754, 1.50, 0 1024, 15754, 10, 406, 8586
SCC, 0.053, 1024, 15754, 1.50, 0 1024, 15754, 10, 406, 8586
Toroslu, 0.277, 1024, 15754, 1.50, 0 1024, 15754, 10, 406, 8586
Dijkstra, 1.381, 1024, 15754, 1.50, 0 1024, 15754, 10, 406, 8586
Tree, 0.082, 1024, 115753, 1.90, 0 1024, 115753, 10, 298, 50533
SCC, 0.056, 1024, 115753, 1.90, 0 1024, 115753, 10, 298, 50533
Toroslu, 0.235, 1024, 115753, 1.90, 0 1024, 115753, 10, 298, 50533
Dijkstra, 1.574, 1024, 115753, 1.90, 0 1024, 115753, 10, 298, 50533
Tree, 0.063, 1024, 91961, 1.90, 0 1024, 91961, 10, 247, 35413
SCC, 0.039, 1024, 91961, 1.90, 0 1024, 91961, 10, 247, 35413
Toroslu, 0.142, 1024, 91961, 1.90, 0 1024, 91961, 10, 247, 35413
Dijkstra, 1.334, 1024, 91961, 1.90, 0 1024, 91961, 10, 247, 35413
Tree, 0.064, 1024, 85434, 1.90, 0 1024, 85434, 10, 199, 23523
SCC, 0.036, 1024, 85434, 1.90, 0 1024, 85434, 10, 199, 23523
Toroslu, 0.118, 1024, 85434, 1.90, 0 1024, 85434, 10, 199, 23523
Dijkstra, 1.605, 1024, 85434, 1.90, 0 1024, 85434, 10, 199, 23523
Tree, 0.059, 2048, 2094, 0.10, 0 2048, 2094, 11, 824, 825
SCC, 0.050, 2048, 2094, 0.10, 0 2048, 2094, 11, 824, 825
Toroslu, 0.069, 2048, 2094, 0.10, 0 2048, 2094, 11, 824, 825
Dijkstra, 0.797, 2048, 2094, 0.10, 0 2048, 2094, 11, 824, 825
Tree, 0.057, 2048, 2108, 0.10, 0 2048, 2108, 11, 515, 516
SCC, 0.055, 2048, 2108, 0.10, 0 2048, 2108, 11, 515, 516
Toroslu, 0.069, 2048, 2108, 0.10, 0 2048, 2108, 11, 515, 516
Dijkstra, 1.208, 2048, 2108, 0.10, 0 2048, 2108, 11, 515, 516
Tree, 0.055, 2048, 2101, 0.10, 0 2048, 2101, 11, 423, 424
SCC, 0.048, 2048, 2101, 0.10, 0 2048, 2101, 11, 423, 424
Toroslu, 0.063, 2048, 2101, 0.10, 0 2048, 2101, 11, 423, 424
Dijkstra, 0.786, 2048, 2101, 0.10, 0 2048, 2101, 11, 423, 424
Tree, 0.058, 2048, 2248, 0.50, 0 2048, 2248, 11, 423, 443
SCC, 0.051, 2048, 2248, 0.50, 0 2048, 2248, 11, 423, 443
Toroslu, 0.083, 2048, 2248, 0.50, 0 2048, 2248, 11, 423, 443
Dijkstra, 1.762, 2048, 2248, 0.50, 0 2048, 2248, 11, 423, 443
Tree, 0.062, 2048, 2227, 0.50, 0 2048, 2227, 11, 380, 399
SCC, 0.057, 2048, 2227, 0.50, 0 2048, 2227, 11, 380, 399
Toroslu, 0.094, 2048, 2227, 0.50, 0 2048, 2227, 11, 380, 399
Dijkstra, 2.158, 2048, 2227, 0.50, 0 2048, 2227, 11, 380, 399
Tree, 0.063, 2048, 2233, 0.50, 0 2048, 2233, 11, 396, 415
SCC, 0.059, 2048, 2233, 0.50, 0 2048, 2233, 11, 396, 415
Toroslu, 0.099, 2048, 2233, 0.50, 0 2048, 2233, 11, 396, 415
Dijkstra, 2.257, 2048, 2233, 0.50, 0 2048, 2233, 11, 396, 415
Tree, 0.097, 2048, 4150, 1.00, 0 2048, 4150, 11, 429, 858
SCC, 0.057, 2048, 4150, 1.00, 0 2048, 4150, 11, 429, 858
Toroslu, 0.255, 2048, 4150, 1.00, 0 2048, 4150, 11, 429, 858
Dijkstra, 2.727, 2048, 4150, 1.00, 0 2048, 4150, 11, 429, 858
Tree, 0.121, 2048, 4152, 1.00, 0 2048, 4152, 11, 600, 1200
SCC, 0.085, 2048, 4152, 1.00, 0 2048, 4152, 11, 600, 1200
Toroslu, 0.288, 2048, 4152, 1.00, 0 2048, 4152, 11, 600, 1200
Dijkstra, 4.149, 2048, 4152, 1.00, 0 2048, 4152, 11, 600, 1200
Tree, 0.116, 2048, 4134, 1.00, 0 2048, 4134, 11, 492, 984
SCC, 0.065, 2048, 4134, 1.00, 0 2048, 4134, 11, 492, 984
Toroslu, 0.338, 2048, 4134, 1.00, 0 2048, 4134, 11, 492, 984
Dijkstra, 3.217, 2048, 4134, 1.00, 0 2048, 4134, 11, 492, 984
Tree, 0.322, 2048, 39240, 1.50, 0 2048, 39240, 11, 621, 16096
SCC, 0.201, 2048, 39240, 1.50, 0 2048, 39240, 11, 621, 16096
Toroslu, 1.779, 2048, 39240, 1.50, 0 2048, 39240, 11, 621, 16096
Dijkstra, 5.605, 2048, 39240, 1.50, 0 2048, 39240, 11, 621, 16096
Tree, 0.021, 1024, 1075, 0.10, 0 1024, 1075, 10, 306, 307
SCC, 0.467, 1024, 1075, 0.10, 0 1024, 1075, 10, 306, 307
Toroslu, 0.025, 1024, 1075, 0.10, 0 1024, 1075, 10, 306, 307
Dijkstra, 0.282, 1024, 1075, 0.10, 0 1024, 1075, 10, 306, 307
Tree, 0.013, 1024, 1070, 0.10, 0 1024, 1070, 10, 321, 322
SCC, 0.343, 1024, 1070, 0.10, 0 1024, 1070, 10, 321, 322
Toroslu, 0.016, 1024, 1070, 0.10, 0 1024, 1070, 10, 321, 322
Dijkstra, 0.265, 1024, 1070, 0.10, 0 1024, 1070, 10, 321, 322
Tree, 0.013, 1024, 1065, 0.10, 0 1024, 1065, 10, 413, 414
SCC, 0.383, 1024, 1065, 0.10, 0 1024, 1065, 10, 413, 414
Toroslu, 0.018, 1024, 1065, 0.10, 0 1024, 1065, 10, 413, 414
Dijkstra, 0.243, 1024, 1065, 0.10, 0 1024, 1065, 10, 413, 414
Tree, 0.014, 1024, 1140, 0.50, 0 1024, 1140, 10, 385, 404
SCC, 0.281, 1024, 1140, 0.50, 0 1024, 1140, 10, 385, 404
Toroslu, 0.020, 1024, 1140, 0.50, 0 1024, 1140, 10, 385, 404
Dijkstra, 0.393, 1024, 1140, 0.50, 0 1024, 1140, 10, 385, 404
Tree, 0.013, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
SCC, 0.142, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
Toroslu, 0.014, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
Dijkstra, 0.295, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
Tree, 0.013, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
SCC, 0.142, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
Toroslu, 0.014, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
Dijkstra, 0.304, 1024, 1132, 0.50, 0 1024, 1132, 10, 412, 432
Tree, 0.027, 1024, 2090, 1.00, 0 1024, 2090, 10, 275, 550
SCC, 0.461, 1024, 2090, 1.00, 0 1024, 2090, 10, 275, 550
Toroslu, 0.044, 1024, 2090, 1.00, 0 1024, 2090, 10, 275, 550
Dijkstra, 0.952, 1024, 2090, 1.00, 0 1024, 2090, 10, 275, 550
Tree, 0.015, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
SCC, 0.012, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Toroslu, 0.014, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Dijkstra, 0.244, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Tree, 0.012, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
SCC, 0.010, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Toroslu, 0.014, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Dijkstra, 0.246, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Tree, 0.013, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
SCC, 0.010, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Toroslu, 0.014, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Dijkstra, 0.244, 1024, 1074, 0.10, 0 1024, 1074, 10, 386, 387
Tree, 0.014, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
SCC, 0.011, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
Toroslu, 0.018, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
Dijkstra, 0.445, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
Tree, 0.014, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
SCC, 0.012, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
Toroslu, 0.018, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
Dijkstra, 0.446, 1024, 1151, 0.50, 0 1024, 1151, 10, 304, 321
Tree, 0.014, 1024, 1146, 0.50, 0 1024, 1146, 10, 295, 312
SCC, 0.012, 1024, 1146, 0.50, 0 1024, 1146, 10, 295, 312
Toroslu, 0.022, 1024, 1146, 0.50, 0 1024, 1146, 10, 295, 312
Dijkstra, 0.427, 1024, 1146, 0.50, 0 1024, 1146, 10, 295, 312
Tree, 0.025, 1024, 2085, 1.00, 0 1024, 2085, 10, 295, 590
SCC, 0.016, 1024, 2085, 1.00, 0 1024, 2085, 10, 295, 590
Toroslu, 0.062, 1024, 2085, 1.00, 0 1024, 2085, 10, 295, 590
Dijkstra, 0.846, 1024, 2085, 1.00, 0 1024, 2085, 10, 295, 590
Tree, 0.025, 1024, 2093, 1.00, 0 1024, 2093, 10, 324, 648
SCC, 0.015, 1024, 2093, 1.00, 0 1024, 2093, 10, 324, 648
Toroslu, 0.054, 1024, 2093, 1.00, 0 1024, 2093, 10, 324, 648
Dijkstra, 0.690, 1024, 2093, 1.00, 0 1024, 2093, 10, 324, 648
Tree, 0.020, 1024, 2080, 1.00, 0 1024, 2080, 10, 263, 526
SCC, 0.012, 1024, 2080, 1.00, 0 1024, 2080, 10, 263, 526
Toroslu, 0.039, 1024, 2080, 1.00, 0 1024, 2080, 10, 263, 526
Dijkstra, 0.506, 1024, 2080, 1.00, 0 1024, 2080, 10, 263, 526
Tree, 0.114, 1024, 18835, 1.50, 0 1024, 18835, 10, 577, 14437
SCC, 0.089, 1024, 18835, 1.50, 0 1024, 18835, 10, 577, 14437
Toroslu, 0.633, 1024, 18835, 1.50, 0 1024, 18835, 10, 577, 14437
Dijkstra, 1.487, 1024, 18835, 1.50, 0 1024, 18835, 10, 577, 14437
Tree, 0.059, 1024, 13473, 1.50, 0 1024, 13473, 10, 292, 5281
SCC, 0.034, 1024, 13473, 1.50, 0 1024, 13473, 10, 292, 5281
Toroslu, 0.142, 1024, 13473, 1.50, 0 1024, 13473, 10, 292, 5281
Dijkstra, 1.131, 1024, 13473, 1.50, 0 1024, 13473, 10, 292, 5281
Tree, 0.056, 1024, 13864, 1.50, 0 1024, 13864, 10, 260, 4452
SCC, 0.034, 1024, 13864, 1.50, 0 1024, 13864, 10, 260, 4452
Toroslu, 0.132, 1024, 13864, 1.50, 0 1024, 13864, 10, 260, 4452
Dijkstra, 1.012, 1024, 13864, 1.50, 0 1024, 13864, 10, 260, 4452
Tree, 0.117, 1024, 172405, 1.90, 0 1024, 172405, 10, 507, 138391
SCC, 0.099, 1024, 172405, 1.90, 0 1024, 172405, 10, 507, 138391
Toroslu, 0.603, 1024, 172405, 1.90, 0 1024, 172405, 10, 507, 138391
Dijkstra, 2.743, 1024, 172405, 1.90, 0 1024, 172405, 10, 507, 138391
Tree, 0.071, 1024, 100918, 1.90, 0 1024, 100918, 10, 272, 42507
SCC, 0.046, 1024, 100918, 1.90, 0 1024, 100918, 10, 272, 42507
Toroslu, 0.172, 1024, 100918, 1.90, 0 1024, 100918, 10, 272, 42507
Dijkstra, 1.609, 1024, 100918, 1.90, 0 1024, 100918, 10, 272, 42507
Tree, 0.110, 1024, 138673, 1.90, 0 1024, 138673, 10, 358, 71541
SCC, 0.072, 1024, 138673, 1.90, 0 1024, 138673, 10, 358, 71541
Toroslu, 0.357, 1024, 138673, 1.90, 0 1024, 138673, 10, 358, 71541
Dijkstra, 2.041, 1024, 138673, 1.90, 0 1024, 138673, 10, 358, 71541
Tree, 0.061, 2048, 2108, 0.10, 0 2048, 2108, 11, 790, 791
SCC, 0.069, 2048, 2108, 0.10, 0 2048, 2108, 11, 790, 791
Toroslu, 0.088, 2048, 2108, 0.10, 0 2048, 2108, 11, 790, 791
Dijkstra, 1.386, 2048, 2108, 0.10, 0 2048, 2108, 11, 790, 791
Tree, 0.057, 2048, 2118, 0.10, 0 2048, 2118, 11, 379, 380
SCC, 0.059, 2048, 2118, 0.10, 0 2048, 2118, 11, 379, 380
Toroslu, 0.076, 2048, 2118, 0.10, 0 2048, 2118, 11, 379, 380
Dijkstra, 1.486, 2048, 2118, 0.10, 0 2048, 2118, 11, 379, 380
Tree, 0.057, 2048, 2097, 0.10, 0 2048, 2097, 11, 557, 558
SCC, 0.057, 2048, 2097, 0.10, 0 2048, 2097, 11, 557, 558
Toroslu, 0.075, 2048, 2097, 0.10, 0 2048, 2097, 11, 557, 558
Dijkstra, 1.195, 2048, 2097, 0.10, 0 2048, 2097, 11, 557, 558
Tree, 0.060, 2048, 2219, 0.50, 0 2048, 2219, 11, 484, 506
SCC, 0.054, 2048, 2219, 0.50, 0 2048, 2219, 11, 484, 506
Toroslu, 0.099, 2048, 2219, 0.50, 0 2048, 2219, 11, 484, 506
Dijkstra, 2.041, 2048, 2219, 0.50, 0 2048, 2219, 11, 484, 506
Tree, 0.061, 2048, 2238, 0.50, 0 2048, 2238, 11, 430, 450
SCC, 0.058, 2048, 2238, 0.50, 0 2048, 2238, 11, 430, 450
Toroslu, 0.086, 2048, 2238, 0.50, 0 2048, 2238, 11, 430, 450
Dijkstra, 1.991, 2048, 2238, 0.50, 0 2048, 2238, 11, 430, 450
Tree, 0.061, 2048, 2219, 0.50, 0 2048, 2219, 11, 663, 688
SCC, 0.048, 2048, 2219, 0.50, 0 2048, 2219, 11, 663, 688
Toroslu, 0.074, 2048, 2219, 0.50, 0 2048, 2219, 11, 663, 688
Dijkstra, 1.486, 2048, 2219, 0.50, 0 2048, 2219, 11, 663, 688
Tree, 0.113, 2048, 4136, 1.00, 0 2048, 4136, 11, 496, 992
SCC, 0.071, 2048, 4136, 1.00, 0 2048, 4136, 11, 496, 992
Toroslu, 0.252, 2048, 4136, 1.00, 0 2048, 4136, 11, 496, 992
Dijkstra, 3.992, 2048, 4136, 1.00, 0 2048, 4136, 11, 496, 992
